LandValue,ImprovementValue,HOEX,Latitude,Longitude,Delta,TimetoFinal,ConstructionDelay,Neighbours,TimetoApply,RepairTime,Units,IncomeRatio,YearBuilt,BuildingCode,Occupancy,Stories,Basement,Area,ConstructionClass,ReplacementCost
175345,409153,True,38.47666005,-122.7499885,291.0,602.0,24.0,1038,311.0,267.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
58865,243879,False,38.4763831,-122.7499799,414.0,665.0,74.0,1038,251.0,340.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Custom,278715.0
78003,161222,False,38.47625953,-122.7499793,233.0,400.0,23.0,1038,167.0,210.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
58865,112222,True,38.47613596,-122.7499788,349.0,511.0,47.0,1038,162.0,302.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
58865,104862,True,38.47599252,-122.7499769,240.0,429.0,66.0,1039,189.0,174.0,1,0.9903444249854058,1950,Post1940,RES1,2,True,1275,Average,163215.9375
58865,123165,True,38.47599317,-122.7496328,609.0,986.0,101.0,1039,377.0,508.0,1,0.9903444249854058,1960,Post1940,RES1,1,True,1275,Average,159196.5
204000,474300,True,38.47617439,-122.7496804,292.0,1079.0,53.0,1039,787.0,239.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
103403,212511,True,38.47633966,-122.7496419,336.0,575.0,56.0,1039,239.0,280.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
136472,351028,False,38.47637949,-122.7494548,368.0,566.0,172.0,1039,198.0,196.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
157676,214357,False,38.47638,-122.7492544,229.0,855.0,52.0,1039,626.0,177.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
157747,298443,True,38.47617512,-122.749018,420.0,702.0,40.0,1039,282.0,380.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
133972,308144,True,38.47650848,-122.7499866,393.0,689.0,91.0,1038,296.0,302.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
121342,200218,False,38.47601349,-122.7487116,173.0,343.0,40.0,1039,170.0,133.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Average,208675.0
63123,178563,True,38.47626217,-122.7487637,392.0,610.0,40.0,1039,218.0,352.0,1,0.9903444249854058,1940,Post1940,RES1,3,False,1700,Average,217498.0
116037,234979,False,38.4764147,-122.7486323,396.0,699.0,98.0,1039,303.0,298.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
267722,412739,False,38.47604573,-122.7481428,284.0,434.0,87.0,1039,150.0,197.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Custom,278715.0
63123,178562,True,38.47605141,-122.7478625,300.0,490.0,65.0,1037,190.0,235.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
163604,150518,True,38.47633609,-122.7473977,408.0,684.0,84.0,1024,276.0,324.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Custom,271167.0
81157,140591,True,38.47605379,-122.7473656,308.0,568.0,99.0,1023,260.0,209.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
108653,242661,True,38.47564459,-122.7495409,334.0,685.0,28.0,1039,351.0,306.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Average,208675.0
116635,158294,True,38.47564513,-122.749727,325.0,615.0,35.0,1039,290.0,290.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
58865,117648,True,38.47564471,-122.7498842,222.0,378.0,77.0,1039,156.0,145.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
147164,422531,False,38.47564428,-122.7500406,206.0,811.0,28.0,1038,605.0,178.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Average,208675.0
139204,76425,False,38.47564346,-122.7503557,-1.0,-1.0,393.0,1032,265.0,-1.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
265200,397800,False,38.47564305,-122.7505129,241.0,429.0,45.0,1027,188.0,196.0,1,0.9903444249854058,1950,Post1940,RES1,2,True,1275,Average,163215.9375
182831,426624,True,38.47564262,-122.7506701,359.0,577.0,30.0,1021,218.0,329.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Custom,278715.0
147369,359725,True,38.47564221,-122.7508273,281.0,505.0,59.0,1015,224.0,222.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
164214,284169,True,38.47564069,-122.7510133,291.0,535.0,24.0,1008,244.0,267.0,1,0.9903444249854058,1950,Post1940,RES1,1,True,1275,Average,159196.5
178699,418894,False,38.47538738,-122.7499972,241.0,552.0,77.0,1038,311.0,164.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Custom,278715.0
189696,339490,False,38.47538549,-122.7507181,313.0,546.0,22.0,1019,233.0,291.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
73579,202372,False,38.47538556,-122.7509789,378.0,612.0,80.0,1011,234.0,298.0,1,0.9903444249854058,1960,Post1940,RES1,3,False,1700,Average,217498.0
204000,498780,False,38.47538728,-122.749772,439.0,827.0,-1.0,1039,388.0,469.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
110946,169592,True,38.47538668,-122.7495498,240.0,402.0,49.0,1039,162.0,191.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
209078,234969,False,38.47563969,-122.7513921,236.0,820.0,26.0,994,584.0,210.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
58865,182590,True,38.47563976,-122.7517562,438.0,684.0,70.0,961,246.0,368.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
128218,192043,False,38.47563823,-122.7519493,301.0,497.0,59.0,952,196.0,242.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Custom,278715.0
262145,393221,False,38.47538403,-122.7514767,547.0,913.0,153.0,987,366.0,394.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Custom,278715.0
217524,423634,False,38.47500117,-122.7519276,261.0,843.0,47.0,947,582.0,214.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
60039,198454,True,38.47500273,-122.7516941,488.0,713.0,100.0,962,225.0,388.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Custom,278715.0
192996,409959,False,38.47500329,-122.7514797,297.0,563.0,93.0,980,266.0,204.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
64386,126940,True,38.47500386,-122.7512653,426.0,639.0,41.0,990,213.0,385.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Average,208675.0
175580,332423,True,38.47500443,-122.7510509,260.0,721.0,114.0,995,461.0,146.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
118870,165639,False,38.475005,-122.7508365,-1.0,-1.0,153.0,1006,225.0,-1.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Custom,278715.0
139204,257536,False,38.47500556,-122.7506221,328.0,546.0,37.0,1014,218.0,291.0,1,0.9903444249854058,1950,Post1940,RES1,1,True,1275,Average,159196.5
203928,154264,False,38.47500614,-122.7504077,-1.0,-1.0,55.0,1018,666.0,-1.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Custom,271167.0
221571,447265,False,38.4750067,-122.7501933,385.0,640.0,133.0,1023,255.0,252.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Custom,271167.0
109466,242663,False,38.4750041,-122.7499807,289.0,514.0,27.0,1026,225.0,262.0,1,0.9903444249854058,1950,Post1940,RES1,3,False,1700,Average,217498.0
108653,425249,False,38.47472967,-122.7499795,499.0,906.0,40.0,1023,407.0,459.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
55182,158777,True,38.47473436,-122.7501916,491.0,913.0,180.0,1021,422.0,311.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
109731,139432,True,38.47473664,-122.7504063,722.0,1037.0,114.0,1017,315.0,608.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
141988,298186,True,38.47473657,-122.7508354,240.0,400.0,28.0,1004,160.0,212.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
161717,323442,False,38.47473601,-122.7510498,280.0,548.0,88.0,993,268.0,192.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
139204,355268,True,38.47473543,-122.7512641,168.0,282.0,15.0,988,114.0,153.0,1,0.9903444249854058,1950,Post1940,RES1,3,False,1700,Custom,286773.0
68063,125002,False,38.47473487,-122.7514786,260.0,416.0,18.0,978,156.0,242.0,1,0.9903444249854058,1950,Post1940,RES1,2,True,1275,Average,163215.9375
164214,328304,False,38.47473429,-122.751693,314.0,470.0,47.0,960,156.0,267.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
194467,41167,False,38.47473443,-122.7519265,191.0,913.0,50.0,945,722.0,141.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
206113,669868,False,38.47500216,-122.749776,561.0,925.0,289.0,1027,364.0,272.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
265370,398314,True,38.47499638,-122.749578,519.0,778.0,98.0,1027,259.0,421.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
139204,125287,True,38.47497955,-122.7491814,752.0,993.0,315.0,1027,241.0,437.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
204000,530400,False,38.47496561,-122.7486986,666.0,849.0,173.0,1027,183.0,493.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Custom,271167.0
231877,551352,False,38.47472848,-122.748778,320.0,608.0,63.0,1024,288.0,257.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
204000,510000,False,38.47472902,-122.7485684,926.0,1088.0,75.0,1024,162.0,851.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
226724,474060,False,38.47537989,-122.7482638,455.0,658.0,456.0,1039,203.0,-1.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
261763,392645,False,38.47540425,-122.7485486,169.0,743.0,34.0,1039,574.0,135.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
244800,461040,False,38.47537391,-122.7487805,344.0,1233.0,72.0,1039,889.0,272.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
99196,235380,False,38.47537524,-122.7490752,500.0,769.0,88.0,1039,269.0,412.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
133478,230555,True,38.47564713,-122.7489705,263.0,458.0,60.0,1039,195.0,203.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
114996,70805,False,38.47564757,-122.7487993,591.0,961.0,208.0,1039,370.0,383.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
121342,259180,True,38.47564808,-122.7486264,436.0,674.0,44.0,1039,238.0,392.0,1,0.9903444249854058,1940,Post1940,RES1,1,True,1275,Average,159196.5
221571,361676,True,38.47564907,-122.7482841,311.0,624.0,31.0,1039,313.0,280.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
260000,490000,False,38.47565015,-122.7479108,453.0,742.0,88.0,1037,289.0,365.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
200792,301189,True,38.47565075,-122.747707,392.0,812.0,148.0,1035,420.0,244.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
173443,448296,False,38.47565038,-122.7473525,356.0,756.0,140.0,1023,400.0,216.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
119745,237910,True,38.4747187,-122.7492785,586.0,897.0,73.0,1024,311.0,513.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Custom,278715.0
121342,230555,True,38.47471491,-122.7490254,184.0,311.0,13.0,1024,127.0,171.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
207791,359795,True,38.47472254,-122.7495336,391.0,589.0,134.0,1024,198.0,257.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
104431,190882,False,38.47472709,-122.7497751,352.0,654.0,69.0,1024,302.0,283.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
177317,394192,True,38.47990966,-122.7484817,351.0,583.0,40.0,1011,232.0,311.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Custom,271167.0
113588,285940,False,38.47991027,-122.7483041,460.0,764.0,42.0,1011,304.0,418.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Custom,278715.0
55182,197391,False,38.47991192,-122.7481417,351.0,569.0,30.0,1011,218.0,321.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
143020,173362,True,38.47991487,-122.7479538,-1.0,-1.0,35.0,1009,260.0,-1.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
122698,200420,True,38.48013254,-122.7480492,272.0,513.0,12.0,1002,241.0,260.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
110781,155894,True,38.48040619,-122.7480645,553.0,668.0,61.0,991,115.0,492.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
55182,147177,True,38.48068204,-122.7480745,314.0,627.0,22.0,986,313.0,292.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
58865,158214,True,38.48082009,-122.7480626,452.0,714.0,77.0,980,262.0,375.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
58865,168493,False,38.48095224,-122.7480786,385.0,745.0,45.0,975,360.0,340.0,1,0.9903444249854058,1940,Post1940,RES1,1,True,1275,Custom,220476.1875
149106,281185,True,38.48113083,-122.7481289,210.0,374.0,19.0,973,164.0,191.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
288558,432838,False,38.48132183,-122.7480548,-1.0,-1.0,47.0,965,149.0,-1.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Custom,278715.0
88407,203353,False,38.48134814,-122.7477864,560.0,881.0,108.0,962,321.0,452.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Custom,278715.0
267645,394192,True,38.48082682,-122.7474924,410.0,588.0,59.0,970,178.0,351.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
58865,58133,False,38.48067941,-122.7475076,545.0,960.0,176.0,976,415.0,369.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
127423,207432,True,38.48053199,-122.7475069,414.0,668.0,33.0,980,254.0,381.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
211265,463562,True,38.48023543,-122.7474836,225.0,752.0,26.0,991,527.0,199.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
206113,453964,True,38.48009256,-122.7474808,209.0,735.0,27.0,993,526.0,182.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
192996,448296,False,38.47946597,-122.7474823,182.0,793.0,41.0,1013,611.0,141.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
200792,323863,False,38.47931019,-122.7474368,483.0,710.0,47.0,1014,227.0,436.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
272144,474269,True,38.47910298,-122.7474222,294.0,535.0,45.0,1017,241.0,249.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Custom,271167.0
229475,365620,False,38.47898674,-122.7475526,262.0,457.0,60.0,1027,195.0,202.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
165935,276705,True,38.47898202,-122.7477941,254.0,479.0,30.0,1030,225.0,224.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Custom,278715.0
121630,328415,True,38.47902324,-122.7480214,356.0,574.0,72.0,1033,218.0,284.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
103403,246838,True,38.47921359,-122.7480808,427.0,919.0,78.0,1029,492.0,349.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
55182,167845,True,38.47947838,-122.7479436,541.0,1090.0,53.0,1022,549.0,488.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
217633,326452,False,38.47946974,-122.7481258,251.0,469.0,22.0,1024,218.0,229.0,1,0.9903444249854058,1950,Post1940,RES1,2,True,1275,Average,163215.9375
116635,166627,False,38.47946921,-122.7482883,326.0,405.0,97.0,1024,79.0,229.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Custom,271167.0
120114,152151,False,38.4794675,-122.7484657,313.0,392.0,88.0,1024,79.0,225.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
130017,188962,True,38.47924911,-122.7483871,246.0,591.0,140.0,1028,345.0,106.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
139204,323661,False,38.47911146,-122.748391,357.0,429.0,140.0,1031,72.0,217.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
234600,351900,False,38.4789738,-122.7484005,204.0,414.0,22.0,1033,210.0,182.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
120689,319487,True,38.47874665,-122.7481995,194.0,391.0,20.0,1035,197.0,174.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
206113,416297,False,38.47873464,-122.7480359,165.0,902.0,27.0,1035,737.0,138.0,1,0.9903444249854058,1940,Post1940,RES1,1,True,1275,Average,159196.5
112839,156479,False,38.4787297,-122.7477062,705.0,883.0,186.0,1031,178.0,519.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
77551,163951,True,38.4787268,-122.7475407,429.0,914.0,88.0,1029,485.0,341.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
79564,144112,False,38.4786897,-122.7473732,295.0,535.0,62.0,1019,240.0,233.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
162973,441494,True,38.47910988,-122.7489396,366.0,535.0,118.0,1032,169.0,248.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
360000,540000,True,38.47897553,-122.7489602,452.0,726.0,176.0,1033,274.0,276.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
150168,259907,False,38.47871584,-122.7490435,411.0,622.0,15.0,1035,211.0,396.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
206113,345239,True,38.47859131,-122.7490981,366.0,604.0,44.0,1039,238.0,322.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
120114,156155,True,38.47846291,-122.7491453,308.0,610.0,56.0,1039,302.0,252.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
117575,157553,False,38.47833087,-122.7491862,428.0,742.0,92.0,1039,314.0,336.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
152886,327455,False,38.47819784,-122.7492084,405.0,741.0,135.0,1039,336.0,270.0,1,0.9903444249854058,1950,Post1940,RES1,2,True,1275,Average,163215.9375
247026,457261,True,38.47806239,-122.7492122,408.0,547.0,98.0,1039,139.0,310.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
262000,393000,False,38.4779275,-122.7492097,216.0,426.0,16.0,1039,210.0,200.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Custom,271167.0
121334,188548,True,38.47779387,-122.7491941,320.0,511.0,92.0,1039,191.0,228.0,1,0.9903444249854058,1940,Post1940,RES1,2,True,1275,Average,163215.9375
139204,296501,True,38.47735611,-122.7490268,621.0,923.0,262.0,1039,302.0,359.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
127463,198475,False,38.47721118,-122.7489556,218.0,428.0,16.0,1039,210.0,202.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
58865,153614,False,38.47471805,-122.7528975,307.0,532.0,43.0,878,225.0,264.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Custom,271167.0
201906,302861,False,38.47472506,-122.7527226,413.0,638.0,72.0,889,225.0,341.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
269280,403920,True,38.4747283,-122.7525474,434.0,734.0,101.0,903,300.0,333.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
115860,275037,True,38.47472872,-122.7523474,403.0,661.0,43.0,916,258.0,360.0,1,0.9903444249854058,1940,Post1940,RES1,1,True,1275,Average,159196.5
206113,355545,False,38.4749956,-122.7523393,430.0,608.0,244.0,918,178.0,186.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
223101,334655,True,38.47499728,-122.7525224,376.0,869.0,55.0,906,493.0,321.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
120291,176440,True,38.4749968,-122.7526798,391.0,637.0,180.0,892,246.0,211.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
139204,250576,False,38.47499631,-122.7528371,306.0,531.0,43.0,883,225.0,263.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
101893,171659,False,38.47498438,-122.7530012,295.0,518.0,32.0,874,223.0,263.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
132281,229343,False,38.47502636,-122.7533744,442.0,764.0,62.0,842,322.0,380.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
